img1_index,img2_index,img1_name,img2_name,inliers,overlap
37,50,frame000037.png,frame000050.png,82,0.0446866485013624
38,39,frame000038.png,frame000039.png,784,0.36928874234573716
38,40,frame000038.png,frame000040.png,516,0.2430522845030617
38,41,frame000038.png,frame000041.png,397,0.18699952896844088
38,42,frame000038.png,frame000042.png,304,0.14319359397079603
38,43,frame000038.png,frame000043.png,215,0.10127178520960904
38,44,frame000038.png,frame000044.png,176,0.08290155440414508
38,45,frame000038.png,frame000045.png,123,0.05793688177107866
38,46,frame000038.png,frame000046.png,109,0.05134243994347621
38,47,frame000038.png,frame000047.png,91,0.04286387187941592
38,49,frame000038.png,frame000049.png,105,0.04945831370701837
38,50,frame000038.png,frame000050.png,135,0.06358926048045219
38,51,frame000038.png,frame000051.png,104,0.04898728214790391
38,52,frame000038.png,frame000052.png,109,0.05134243994347621
38,53,frame000038.png,frame000053.png,91,0.04286387187941592
39,40,frame000039.png,frame000040.png,865,0.3752711496746204
39,41,frame000039.png,frame000041.png,616,0.2581726739312657
39,42,frame000039.png,frame000042.png,437,0.1877147766323024
39,43,frame000039.png,frame000043.png,387,0.17401079136690648
39,44,frame000039.png,frame000044.png,281,0.12663361874718343
39,45,frame000039.png,frame000045.png,217,0.10107126222636237
39,46,frame000039.png,frame000046.png,183,0.08448753462603878
39,47,frame000039.png,frame000047.png,173,0.08024118738404452
39,48,frame000039.png,frame000048.png,149,0.06735985533453888
39,49,frame000039.png,frame000049.png,169,0.07425307557117751
39,50,frame000039.png,frame000050.png,205,0.09192825112107623
39,51,frame000039.png,frame000051.png,181,0.0834485938220378
39,52,frame000039.png,frame000052.png,155,0.07106831728564879
39,53,frame000039.png,frame000053.png,143,0.06589861751152074
39,54,frame000039.png,frame000054.png,83,0.04029126213592233
40,41,frame000040.png,frame000041.png,935,0.40563991323210413
40,42,frame000040.png,frame000042.png,707,0.3067245119305857
40,43,frame000040.png,frame000043.png,533,0.23965827338129497
40,44,frame000040.png,frame000044.png,407,0.18341595313204145
40,45,frame000040.png,frame000045.png,313,0.14578481602235677
40,46,frame000040.png,frame000046.png,276,0.12742382271468145
40,47,frame000040.png,frame000047.png,225,0.10435992578849722
40,48,frame000040.png,frame000048.png,240,0.10849909584086799
40,49,frame000040.png,frame000049.png,265,0.11643233743409491
40,50,frame000040.png,frame000050.png,257,0.11524663677130045
40,51,frame000040.png,frame000051.png,228,0.10511756569847856
40,52,frame000040.png,frame000052.png,198,0.0907840440165062
40,53,frame000040.png,frame000053.png,145,0.06682027649769585
40,54,frame000040.png,frame000054.png,102,0.04951456310679612
41,42,frame000041.png,frame000042.png,994,0.4269759450171821
41,43,frame000041.png,frame000043.png,707,0.31789568345323743
41,44,frame000041.png,frame000044.png,535,0.24109959441189724
41,45,frame000041.png,frame000045.png,424,0.19748486259897532
41,46,frame000041.png,frame000046.png,356,0.16435826408125578
41,47,frame000041.png,frame000047.png,293,0.13589981447124305
41,48,frame000041.png,frame000048.png,319,0.1442133815551537
41,49,frame000041.png,frame000049.png,317,0.13927943760984182
41,50,frame000041.png,frame000050.png,316,0.14170403587443947
41,51,frame000041.png,frame000051.png,234,0.1078838174273859
41,52,frame000041.png,frame000052.png,177,0.0811554332874828
41,53,frame000041.png,frame000053.png,152,0.07004608294930875
41,54,frame000041.png,frame000054.png,91,0.0441747572815534
42,43,frame000042.png,frame000043.png,976,0.43884892086330934
42,44,frame000042.png,frame000044.png,667,0.30058584948174855
42,45,frame000042.png,frame000045.png,535,0.24918490917559386
42,46,frame000042.png,frame000046.png,466,0.21514312096029548
42,47,frame000042.png,frame000047.png,405,0.187847866419295
42,48,frame000042.png,frame000048.png,425,0.19213381555153708
42,49,frame000042.png,frame000049.png,407,0.17882249560632688
42,50,frame000042.png,frame000050.png,345,0.1547085201793722
42,51,frame000042.png,frame000051.png,237,0.10926694329183956
42,52,frame000042.png,frame000052.png,206,0.09445208619899129
42,53,frame000042.png,frame000053.png,154,0.07096774193548387
42,54,frame000042.png,frame000054.png,103,0.05
42,55,frame000042.png,frame000055.png,84,0.04391008886565604
43,44,frame000043.png,frame000044.png,859,0.3871113114015322
43,45,frame000043.png,frame000045.png,689,0.32091290172333486
43,46,frame000043.png,frame000046.png,603,0.278393351800554
43,47,frame000043.png,frame000047.png,495,0.22959183673469388
43,48,frame000043.png,frame000048.png,477,0.21564195298372513
43,49,frame000043.png,frame000049.png,400,0.17985611510791366
43,50,frame000043.png,frame000050.png,326,0.14658273381294964
43,51,frame000043.png,frame000051.png,255,0.11756569847856155
43,52,frame000043.png,frame000052.png,195,0.08940852819807428
43,53,frame000043.png,frame000053.png,149,0.06866359447004608
43,54,frame000043.png,frame000054.png,93,0.04514563106796116
44,45,frame000044.png,frame000045.png,850,0.39590125756870054
44,46,frame000044.png,frame000046.png,751,0.34672206832871655
44,47,frame000044.png,frame000047.png,625,0.2898886827458256
44,48,frame000044.png,frame000048.png,608,0.27486437613019893
44,49,frame000044.png,frame000049.png,458,0.206399278954484
44,50,frame000044.png,frame000050.png,314,0.14150518251464625
44,51,frame000044.png,frame000051.png,261,0.12033195020746888
44,52,frame000044.png,frame000052.png,203,0.09307657038055937
44,53,frame000044.png,frame000053.png,143,0.06589861751152074
44,54,frame000044.png,frame000054.png,114,0.05533980582524272
44,55,frame000044.png,frame000055.png,82,0.04286461055933089
45,46,frame000045.png,frame000046.png,1007,0.4690265486725664
45,47,frame000045.png,frame000047.png,843,0.3926408942710759
45,48,frame000045.png,frame000048.png,737,0.34326967862133206
45,49,frame000045.png,frame000049.png,560,0.2608290638099674
45,50,frame000045.png,frame000050.png,408,0.19003260363297625
45,51,frame000045.png,frame000051.png,320,0.14904517931998137
45,52,frame000045.png,frame000052.png,249,0.1159757801583605
45,53,frame000045.png,frame000053.png,166,0.07731718677224034
45,54,frame000045.png,frame000054.png,118,0.05728155339805825
45,55,frame000045.png,frame000055.png,83,0.043387349712493466
46,47,frame000046.png,frame000047.png,990,0.45918367346938777
46,48,frame000046.png,frame000048.png,909,0.4196675900277008
46,49,frame000046.png,frame000049.png,641,0.29593721144967683
46,50,frame000046.png,frame000050.png,464,0.21421975992613113
46,51,frame000046.png,frame000051.png,354,0.1634349030470914
46,52,frame000046.png,frame000052.png,290,0.13388734995383195
46,53,frame000046.png,frame000053.png,193,0.08910433979686057
46,54,frame000046.png,frame000054.png,141,0.06844660194174758
46,55,frame000046.png,frame000055.png,98,0.05122843700993204
46,58,frame000046.png,frame000058.png,93,0.04293628808864266
46,60,frame000046.png,frame000060.png,84,0.039307440336920914
46,61,frame000046.png,frame000061.png,87,0.042584434654919234
46,62,frame000046.png,frame000062.png,82,0.038697498820198205
47,48,frame000047.png,frame000048.png,947,0.439239332096475
47,49,frame000047.png,frame000049.png,656,0.3042671614100185
47,50,frame000047.png,frame000050.png,445,0.20640074211502782
47,51,frame000047.png,frame000051.png,344,0.15955473098330242
47,52,frame000047.png,frame000052.png,273,0.1266233766233766
47,53,frame000047.png,frame000053.png,202,0.09369202226345083
47,54,frame000047.png,frame000054.png,136,0.06601941747572816
47,55,frame000047.png,frame000055.png,84,0.04391008886565604
47,60,frame000047.png,frame000060.png,95,0.04445484323818437
47,61,frame000047.png,frame000061.png,88,0.043073910915320604
47,62,frame000047.png,frame000062.png,85,0.04011326097215668
47,63,frame000047.png,frame000063.png,91,0.045545545545545546
47,64,frame000047.png,frame000064.png,87,0.04420731707317073
48,49,frame000048.png,frame000049.png,783,0.3539783001808318
48,50,frame000048.png,frame000050.png,516,0.2332730560578662
48,51,frame000048.png,frame000051.png,451,0.2079299216228677
48,52,frame000048.png,frame000052.png,368,0.16872994039431455
48,53,frame000048.png,frame000053.png,248,0.11428571428571428
48,54,frame000048.png,frame000054.png,159,0.07718446601941747
48,55,frame000048.png,frame000055.png,120,0.06272869837950862
48,58,frame000048.png,frame000058.png,106,0.04792043399638336
48,59,frame000048.png,frame000059.png,99,0.04485727231536022
48,60,frame000048.png,frame000060.png,104,0.04866635470285447
48,61,frame000048.png,frame000061.png,117,0.05726872246696035
48,62,frame000048.png,frame000062.png,121,0.05710240679565833
48,63,frame000048.png,frame000063.png,86,0.043043043043043044
48,64,frame000048.png,frame000064.png,87,0.04420731707317073
49,50,frame000049.png,frame000050.png,825,0.36995515695067266
49,51,frame000049.png,frame000051.png,627,0.28907330567081607
49,52,frame000049.png,frame000052.png,510,0.23383768913342504
49,53,frame000049.png,frame000053.png,362,0.16682027649769585
49,54,frame000049.png,frame000054.png,234,0.11359223300970873
49,55,frame000049.png,frame000055.png,150,0.07841087297438579
49,56,frame000049.png,frame000056.png,84,0.04690117252931323
49,57,frame000049.png,frame000057.png,102,0.0504950495049505
49,58,frame000049.png,frame000058.png,126,0.0562751228226887
49,59,frame000049.png,frame000059.png,113,0.05120072496601722
49,60,frame000049.png,frame000060.png,120,0.05615348619560131
49,61,frame000049.png,frame000061.png,124,0.06069505628976995
49,62,frame000049.png,frame000062.png,127,0.059933931099575274
50,51,frame000050.png,frame000051.png,837,0.38589211618257263
50,52,frame000050.png,frame000052.png,650,0.29802842732691426
50,53,frame000050.png,frame000053.png,474,0.2184331797235023
50,54,frame000050.png,frame000054.png,368,0.1786407766990291
50,55,frame000050.png,frame000055.png,240,0.12545739675901724
50,56,frame000050.png,frame000056.png,117,0.06532663316582915
50,57,frame000050.png,frame000057.png,150,0.07425742574257425
50,58,frame000050.png,frame000058.png,168,0.07533632286995516
50,59,frame000050.png,frame000059.png,156,0.07068418667874943
50,60,frame000050.png,frame000060.png,157,0.07346747777257838
50,61,frame000050.png,frame000061.png,151,0.07391091532060695
50,62,frame000050.png,frame000062.png,117,0.05521472392638037
51,52,frame000051.png,frame000052.png,920,0.42415859843245735
51,53,frame000051.png,frame000053.png,695,0.3204241585984325
51,54,frame000051.png,frame000054.png,551,0.2674757281553398
51,55,frame000051.png,frame000055.png,306,0.159958180867747
51,56,frame000051.png,frame000056.png,183,0.10217755443886097
51,57,frame000051.png,frame000057.png,204,0.100990099009901
51,58,frame000051.png,frame000058.png,215,0.099124020285846
51,59,frame000051.png,frame000059.png,192,0.08852005532503458
51,60,frame000051.png,frame000060.png,209,0.09780065512400561
51,61,frame000051.png,frame000061.png,162,0.07929515418502203
51,62,frame000051.png,frame000062.png,135,0.06370929683813119
51,63,frame000051.png,frame000063.png,90,0.04504504504504504
52,53,frame000052.png,frame000053.png,853,0.39308755760368663
52,54,frame000052.png,frame000054.png,559,0.2713592233009709
52,55,frame000052.png,frame000055.png,377,0.1970726607422896
52,56,frame000052.png,frame000056.png,218,0.12171970965940815
52,57,frame000052.png,frame000057.png,228,0.11287128712871287
52,58,frame000052.png,frame000058.png,267,0.12242090784044017
52,59,frame000052.png,frame000059.png,218,0.09995414947271894
52,60,frame000052.png,frame000060.png,185,0.08656995788488535
52,61,frame000052.png,frame000061.png,145,0.07097405775819873
52,62,frame000052.png,frame000062.png,107,0.05049551675318546
52,63,frame000052.png,frame000063.png,86,0.043043043043043044
53,54,frame000053.png,frame000054.png,782,0.3796116504854369
53,55,frame000053.png,frame000055.png,522,0.2728698379508625
53,56,frame000053.png,frame000056.png,253,0.14126186487995535
53,57,frame000053.png,frame000057.png,259,0.12821782178217822
53,58,frame000053.png,frame000058.png,284,0.13087557603686636
53,59,frame000053.png,frame000059.png,250,0.1152073732718894
53,60,frame000053.png,frame000060.png,182,0.08516612072999533
53,61,frame000053.png,frame000061.png,136,0.06656877141458639
53,62,frame000053.png,frame000062.png,125,0.05899008966493629
53,63,frame000053.png,frame000063.png,81,0.04054054054054054
54,55,frame000054.png,frame000055.png,646,0.3376894929430214
54,56,frame000054.png,frame000056.png,388,0.2166387493020659
54,57,frame000054.png,frame000057.png,357,0.17673267326732672
54,58,frame000054.png,frame000058.png,294,0.14271844660194175
54,59,frame000054.png,frame000059.png,226,0.10970873786407767
54,60,frame000054.png,frame000060.png,166,0.08058252427184466
54,61,frame000054.png,frame000061.png,142,0.06950562897699461
54,62,frame000054.png,frame000062.png,127,0.06165048543689321
54,63,frame000054.png,frame000063.png,80,0.04004004004004004
55,56,frame000055.png,frame000056.png,619,0.34561697375767725
55,57,frame000055.png,frame000057.png,484,0.25300575013068477
55,58,frame000055.png,frame000058.png,352,0.1840041819132253
55,59,frame000055.png,frame000059.png,279,0.14584422373235756
55,60,frame000055.png,frame000060.png,217,0.1134343962362781
55,61,frame000055.png,frame000061.png,163,0.08520648196549922
55,62,frame000055.png,frame000062.png,134,0.07004704652378463
55,63,frame000055.png,frame000063.png,81,0.042341871406168324
55,66,frame000055.png,frame000066.png,80,0.04181913225300575
56,57,frame000056.png,frame000057.png,574,0.32049134561697373
56,58,frame000056.png,frame000058.png,403,0.2250139586823004
56,59,frame000056.png,frame000059.png,319,0.17811278615298715
56,60,frame000056.png,frame000060.png,228,0.1273031825795645
56,61,frame000056.png,frame000061.png,179,0.09994416527079844
56,62,frame000056.png,frame000062.png,127,0.07091010608598548
56,63,frame000056.png,frame000063.png,82,0.04578447794528197
56,68,frame000056.png,frame000068.png,83,0.0463428252372976
56,70,frame000056.png,frame000070.png,82,0.04578447794528197
57,58,frame000057.png,frame000058.png,652,0.3227722772277228
57,59,frame000057.png,frame000059.png,533,0.2638613861386139
57,60,frame000057.png,frame000060.png,391,0.19356435643564357
57,61,frame000057.png,frame000061.png,271,0.13415841584158417
57,62,frame000057.png,frame000062.png,211,0.10445544554455445
57,63,frame000057.png,frame000063.png,122,0.06106106106106106
57,64,frame000057.png,frame000064.png,104,0.052845528455284556
57,65,frame000057.png,frame000065.png,106,0.05247524752475247
57,66,frame000057.png,frame000066.png,129,0.06386138613861386
57,67,frame000057.png,frame000067.png,109,0.05396039603960396
57,68,frame000057.png,frame000068.png,104,0.051767048282727726
57,69,frame000057.png,frame000069.png,100,0.05136106831022085
57,70,frame000057.png,frame000070.png,87,0.04468412942989214
57,71,frame000057.png,frame000071.png,107,0.059444444444444446
58,59,frame000058.png,frame000059.png,868,0.39329406434073405
58,60,frame000058.png,frame000060.png,636,0.29761347683668693
58,61,frame000058.png,frame000061.png,437,0.2139011257953989
58,62,frame000058.png,frame000062.png,323,0.15243039169419537
58,63,frame000058.png,frame000063.png,195,0.09759759759759759
58,64,frame000058.png,frame000064.png,147,0.07469512195121951
58,65,frame000058.png,frame000065.png,162,0.07964601769911504
58,66,frame000058.png,frame000066.png,177,0.08596406022340942
58,67,frame000058.png,frame000067.png,153,0.07227208313651394
58,68,frame000058.png,frame000068.png,146,0.07267297162767546
58,69,frame000058.png,frame000069.png,165,0.0847457627118644
58,70,frame000058.png,frame000070.png,137,0.07036466358500257
58,71,frame000058.png,frame000071.png,101,0.05611111111111111
58,76,frame000058.png,frame000076.png,86,0.04945370902817711
58,77,frame000058.png,frame000077.png,83,0.045231607629427795
59,60,frame000059.png,frame000060.png,790,0.3696771174543753
59,61,frame000059.png,frame000061.png,514,0.25159079784630445
59,62,frame000059.png,frame000062.png,409,0.19301557338367153
59,63,frame000059.png,frame000063.png,237,0.11861861861861862
59,64,frame000059.png,frame000064.png,178,0.09044715447154472
59,65,frame000059.png,frame000065.png,176,0.08652900688298919
59,66,frame000059.png,frame000066.png,223,0.10830500242836329
59,67,frame000059.png,frame000067.png,190,0.08974964572508266
59,68,frame000059.png,frame000068.png,186,0.09258337481333997
59,69,frame000059.png,frame000069.png,154,0.07909604519774012
59,70,frame000059.png,frame000070.png,118,0.06060606060606061
59,71,frame000059.png,frame000071.png,93,0.051666666666666666
59,76,frame000059.png,frame000076.png,94,0.05405405405405406
59,77,frame000059.png,frame000077.png,83,0.045231607629427795
60,61,frame000060.png,frame000061.png,684,0.33480176211453744
60,62,frame000060.png,frame000062.png,571,0.26946672958942897
60,63,frame000060.png,frame000063.png,359,0.17967967967967968
60,64,frame000060.png,frame000064.png,288,0.14634146341463414
60,65,frame000060.png,frame000065.png,277,0.13618485742379546
60,66,frame000060.png,frame000066.png,301,0.14618746964545895
60,67,frame000060.png,frame000067.png,230,0.1086443079829948
60,68,frame000060.png,frame000068.png,192,0.09556993529118965
60,69,frame000060.png,frame000069.png,152,0.0780688238315357
60,70,frame000060.png,frame000070.png,141,0.0724191063174114
60,71,frame000060.png,frame000071.png,125,0.06944444444444445
60,76,frame000060.png,frame000076.png,91,0.0523289246693502
60,77,frame000060.png,frame000077.png,100,0.05449591280653951
61,62,frame000061.png,frame000062.png,798,0.39060205580029367
61,63,frame000061.png,frame000063.png,556,0.2782782782782783
61,64,frame000061.png,frame000064.png,391,0.19867886178861788
61,65,frame000061.png,frame000065.png,395,0.19419862340216323
61,66,frame000061.png,frame000066.png,419,0.20509055310817426
61,67,frame000061.png,frame000067.png,328,0.16054821341164954
61,68,frame000061.png,frame000068.png,235,0.11697361871577899
61,69,frame000061.png,frame000069.png,205,0.10529019003595275
61,70,frame000061.png,frame000070.png,153,0.07858243451463791
61,71,frame000061.png,frame000071.png,137,0.07611111111111112
61,76,frame000061.png,frame000076.png,90,0.051753881541115584
61,77,frame000061.png,frame000077.png,104,0.05667574931880109
61,78,frame000061.png,frame000078.png,98,0.05432372505543237
62,63,frame000062.png,frame000063.png,729,0.36486486486486486
62,64,frame000062.png,frame000064.png,531,0.2698170731707317
62,65,frame000062.png,frame000065.png,518,0.25467059980334317
62,66,frame000062.png,frame000066.png,498,0.241864983001457
62,67,frame000062.png,frame000067.png,359,0.16957959376476145
62,68,frame000062.png,frame000068.png,269,0.13389746142359382
62,69,frame000062.png,frame000069.png,192,0.09861325115562404
62,70,frame000062.png,frame000070.png,148,0.07601438109912687
62,71,frame000062.png,frame000071.png,134,0.07444444444444444
62,72,frame000062.png,frame000072.png,82,0.052429667519181586
62,75,frame000062.png,frame000075.png,82,0.04849201655824956
62,77,frame000062.png,frame000077.png,111,0.060490463215258854
62,78,frame000062.png,frame000078.png,114,0.06319290465631928
62,79,frame000062.png,frame000079.png,81,0.04426229508196721
63,64,frame000063.png,frame000064.png,846,0.4298780487804878
63,65,frame000063.png,frame000065.png,664,0.33233233233233234
63,66,frame000063.png,frame000066.png,536,0.2682682682682683
63,67,frame000063.png,frame000067.png,345,0.17267267267267267
63,68,frame000063.png,frame000068.png,277,0.13863863863863865
63,69,frame000063.png,frame000069.png,202,0.10374935798664613
63,70,frame000063.png,frame000070.png,165,0.0847457627118644
63,71,frame000063.png,frame000071.png,148,0.08222222222222222
63,75,frame000063.png,frame000075.png,80,0.04730928444707274
63,77,frame000063.png,frame000077.png,105,0.05722070844686648
63,78,frame000063.png,frame000078.png,120,0.06651884700665188
63,79,frame000063.png,frame000079.png,108,0.05901639344262295
63,80,frame000063.png,frame000080.png,97,0.06021104903786468
63,81,frame000063.png,frame000081.png,101,0.06316447779862414
64,65,frame000064.png,frame000065.png,791,0.4019308943089431
64,66,frame000064.png,frame000066.png,562,0.2855691056910569
64,67,frame000064.png,frame000067.png,376,0.1910569105691057
64,68,frame000064.png,frame000068.png,297,0.15091463414634146
64,69,frame000064.png,frame000069.png,239,0.12275295326142784
64,70,frame000064.png,frame000070.png,164,0.08423215202876219
64,71,frame000064.png,frame000071.png,131,0.07277777777777777
64,72,frame000064.png,frame000072.png,86,0.054987212276214836
64,77,frame000064.png,frame000077.png,101,0.055040871934604906
64,78,frame000064.png,frame000078.png,126,0.06984478935698447
64,79,frame000064.png,frame000079.png,102,0.05573770491803279
64,80,frame000064.png,frame000080.png,118,0.07324643078833024
64,81,frame000064.png,frame000081.png,85,0.05315822388993121
65,66,frame000065.png,frame000066.png,706,0.3470993117010816
65,67,frame000065.png,frame000067.png,503,0.2472959685349066
65,68,frame000065.png,frame000068.png,366,0.18218018914883027
65,69,frame000065.png,frame000069.png,289,0.14843348741653825
65,70,frame000065.png,frame000070.png,196,0.10066769388803287
65,71,frame000065.png,frame000071.png,176,0.09777777777777778
65,72,frame000065.png,frame000072.png,87,0.055626598465473145
65,74,frame000065.png,frame000074.png,88,0.061196105702364396
65,75,frame000065.png,frame000075.png,109,0.06445890005913661
65,76,frame000065.png,frame000076.png,114,0.0655549166187464
65,77,frame000065.png,frame000077.png,138,0.07520435967302452
65,78,frame000065.png,frame000078.png,151,0.0837028824833703
65,79,frame000065.png,frame000079.png,139,0.07595628415300547
65,80,frame000065.png,frame000080.png,126,0.0782122905027933
65,81,frame000065.png,frame000081.png,107,0.066916823014384
65,82,frame000065.png,frame000082.png,91,0.054038004750593824
66,67,frame000066.png,frame000067.png,737,0.3579407479358912
66,68,frame000066.png,frame000068.png,480,0.2389248382279741
66,69,frame000066.png,frame000069.png,389,0.1997945557267591
66,70,frame000066.png,frame000070.png,283,0.145351823317925
66,71,frame000066.png,frame000071.png,253,0.14055555555555554
66,72,frame000066.png,frame000072.png,133,0.0850383631713555
66,73,frame000066.png,frame000073.png,103,0.07217939733707078
66,74,frame000066.png,frame000074.png,114,0.07927677329624479
66,75,frame000066.png,frame000075.png,144,0.08515671200473093
66,76,frame000066.png,frame000076.png,159,0.09143185738930419
66,77,frame000066.png,frame000077.png,189,0.10299727520435967
66,78,frame000066.png,frame000078.png,202,0.11197339246119734
66,79,frame000066.png,frame000079.png,140,0.07650273224043716
66,80,frame000066.png,frame000080.png,116,0.07200496585971446
66,81,frame000066.png,frame000081.png,110,0.06879299562226392
66,82,frame000066.png,frame000082.png,86,0.0510688836104513
66,83,frame000066.png,frame000083.png,90,0.05649717514124294
67,68,frame000067.png,frame000068.png,771,0.3837730214036834
67,69,frame000067.png,frame000069.png,606,0.31124807395993837
67,70,frame000067.png,frame000070.png,382,0.19619928094504366
67,71,frame000067.png,frame000071.png,333,0.185
67,72,frame000067.png,frame000072.png,171,0.10933503836317135
67,73,frame000067.png,frame000073.png,142,0.09950946040644709
67,74,frame000067.png,frame000074.png,132,0.0917941585535466
67,75,frame000067.png,frame000075.png,193,0.11413364872856298
67,76,frame000067.png,frame000076.png,198,0.11385853939045429
67,77,frame000067.png,frame000077.png,258,0.14059945504087193
67,78,frame000067.png,frame000078.png,210,0.1164079822616408
67,79,frame000067.png,frame000079.png,131,0.0715846994535519
67,80,frame000067.png,frame000080.png,82,0.05090006207324643
67,81,frame000067.png,frame000081.png,83,0.05190744215134459
67,85,frame000067.png,frame000085.png,81,0.050435865504358655
68,69,frame000068.png,frame000069.png,744,0.38212634822804314
68,70,frame000068.png,frame000070.png,520,0.2670775552131484
68,71,frame000068.png,frame000071.png,440,0.24444444444444444
68,72,frame000068.png,frame000072.png,228,0.14578005115089515
68,73,frame000068.png,frame000073.png,207,0.14505956552207427
68,74,frame000068.png,frame000074.png,205,0.14255910987482615
68,75,frame000068.png,frame000075.png,240,0.1419278533412182
68,76,frame000068.png,frame000076.png,237,0.13628522139160437
68,77,frame000068.png,frame000077.png,238,0.12970027247956403
68,78,frame000068.png,frame000078.png,151,0.0837028824833703
68,79,frame000068.png,frame000079.png,118,0.06448087431693988
68,80,frame000068.png,frame000080.png,81,0.05027932960893855
68,81,frame000068.png,frame000081.png,81,0.05065666041275797
68,83,frame000068.png,frame000083.png,81,0.05084745762711865
68,85,frame000068.png,frame000085.png,84,0.052303860523038606
69,70,frame000069.png,frame000070.png,651,0.33436055469953774
69,71,frame000069.png,frame000071.png,483,0.2683333333333333
69,72,frame000069.png,frame000072.png,266,0.170076726342711
69,73,frame000069.png,frame000073.png,202,0.14155571128241065
69,74,frame000069.png,frame000074.png,223,0.15507649513212796
69,75,frame000069.png,frame000075.png,263,0.15552927261975164
69,76,frame000069.png,frame000076.png,272,0.156411730879816
69,77,frame000069.png,frame000077.png,244,0.1329700272479564
69,78,frame000069.png,frame000078.png,137,0.07594235033259424
69,79,frame000069.png,frame000079.png,100,0.0546448087431694
69,80,frame000069.png,frame000080.png,85,0.05276225946617008
69,84,frame000069.png,frame000084.png,85,0.053224796493425174
69,85,frame000069.png,frame000085.png,80,0.049813200498132
69,86,frame000069.png,frame000086.png,80,0.051118210862619806
70,71,frame000070.png,frame000071.png,617,0.3427777777777778
70,72,frame000070.png,frame000072.png,341,0.2180306905370844
70,73,frame000070.png,frame000073.png,271,0.18990889978976874
70,74,frame000070.png,frame000074.png,289,0.20097357440890126
70,75,frame000070.png,frame000075.png,316,0.1868716735659373
70,76,frame000070.png,frame000076.png,223,0.1282346175963197
70,77,frame000070.png,frame000077.png,187,0.10190735694822889
70,78,frame000070.png,frame000078.png,120,0.06651884700665188
70,79,frame000070.png,frame000079.png,92,0.05027322404371585
71,72,frame000071.png,frame000072.png,470,0.30051150895140666
71,73,frame000071.png,frame000073.png,391,0.2740014015416959
71,74,frame000071.png,frame000074.png,366,0.2545201668984701
71,75,frame000071.png,frame000075.png,354,0.20934358367829686
71,76,frame000071.png,frame000076.png,254,0.14606095457159288
71,77,frame000071.png,frame000077.png,189,0.105
71,78,frame000071.png,frame000078.png,114,0.06333333333333334
71,79,frame000071.png,frame000079.png,87,0.04833333333333333
72,73,frame000072.png,frame000073.png,567,0.3973370707778556
72,74,frame000072.png,frame000074.png,501,0.34840055632823363
72,75,frame000072.png,frame000075.png,281,0.1796675191815857
72,76,frame000072.png,frame000076.png,187,0.11956521739130435
72,77,frame000072.png,frame000077.png,130,0.08312020460358056
72,78,frame000072.png,frame000078.png,85,0.05434782608695652
73,74,frame000073.png,frame000074.png,487,0.34127540294323755
73,75,frame000073.png,frame000075.png,271,0.18990889978976874
73,76,frame000073.png,frame000076.png,191,0.13384723195515066
73,77,frame000073.png,frame000077.png,134,0.09390329362298529
73,78,frame000073.png,frame000078.png,82,0.05746320953048353
74,75,frame000074.png,frame000075.png,365,0.25382475660639775
74,76,frame000074.png,frame000076.png,252,0.17524339360222532
74,77,frame000074.png,frame000077.png,200,0.13908205841446453
74,78,frame000074.png,frame000078.png,112,0.07788595271210014
75,76,frame000075.png,frame000076.png,497,0.29390892962743936
75,77,frame000075.png,frame000077.png,396,0.23418095801301006
75,78,frame000075.png,frame000078.png,217,0.1283264340626848
75,79,frame000075.png,frame000079.png,140,0.08279124778237729
75,80,frame000075.png,frame000080.png,114,0.07076350093109869
75,81,frame000075.png,frame000081.png,84,0.0525328330206379
75,82,frame000075.png,frame000082.png,82,0.048693586698337295
75,83,frame000075.png,frame000083.png,83,0.052102950408035156
75,84,frame000075.png,frame000084.png,81,0.050720100187852224
75,85,frame000075.png,frame000085.png,83,0.051681195516811954
76,77,frame000076.png,frame000077.png,647,0.3720529039677976
76,78,frame000076.png,frame000078.png,350,0.20126509488211616
76,79,frame000076.png,frame000079.png,224,0.12880966072455435
76,80,frame000076.png,frame000080.png,156,0.09683426443202979
76,81,frame000076.png,frame000081.png,151,0.09443402126328955
76,82,frame000076.png,frame000082.png,147,0.08729216152019002
76,83,frame000076.png,frame000083.png,129,0.08097928436911488
76,84,frame000076.png,frame000084.png,109,0.06825297432686286
76,85,frame000076.png,frame000085.png,103,0.06413449564134496
76,86,frame000076.png,frame000086.png,91,0.058146964856230034
77,78,frame000077.png,frame000078.png,571,0.3165188470066519
77,79,frame000077.png,frame000079.png,334,0.1825136612021858
77,80,frame000077.png,frame000080.png,252,0.1564245810055866
77,81,frame000077.png,frame000081.png,186,0.11632270168855535
77,82,frame000077.png,frame000082.png,179,0.10629453681710213
77,83,frame000077.png,frame000083.png,173,0.10860012554927809
77,84,frame000077.png,frame000084.png,137,0.08578584846587352
77,85,frame000077.png,frame000085.png,121,0.07534246575342465
77,86,frame000077.png,frame000086.png,98,0.06261980830670927
78,79,frame000078.png,frame000079.png,538,0.2982261640798226
78,80,frame000078.png,frame000080.png,341,0.2116697703289882
78,81,frame000078.png,frame000081.png,327,0.2045028142589118
78,82,frame000078.png,frame000082.png,251,0.1490498812351544
78,83,frame000078.png,frame000083.png,244,0.15317011927181418
78,84,frame000078.png,frame000084.png,171,0.10707576706324358
78,85,frame000078.png,frame000085.png,121,0.07534246575342465
